,tweet_id,created_at,user,location,text
8818,'1334251421231886336,12/2/2020 21:41,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/lzAfno8VtL
8819,'1334251420611006464,12/2/2020 21:41,Liberty2Bfree,USA,@david_purtell @coxad1449 @Eugene_Scott If Trump gets away with Pardoning his  family members who HE involved in hi… https://t.co/UoCPr1eZag
8820,'1334251411471798272,12/2/2020 21:41,FriendsofNancyP,Unknown,There's hope on the horizon after our elections and the coming rollout of vaccines to stop the #coronavirus but mil… https://t.co/XZokqcXBpM
8821,'1334251404551045122,12/2/2020 21:41,mektronik,Unknown,"@transnotitia In big European cities they know all about what Trump is doing now.

Fascism 101 - get elected, claim… https://t.co/megviWdPPs"
8822,'1334251403720667138,12/2/2020 21:41,marceelias,Unknown,"All the lawful votes have not yet be counted. When they are, I expect Hart to prevail.
https://t.co/ekxkW542se"
8823,'1334251403146104836,12/2/2020 21:41,ToRecallE,Unknown,"@joelpollak I guess Joel want us Venezuelan to vote in the incoming elections for congress, with a totally rigged s… https://t.co/21qXDjn8O3"
8824,'1334251399069233153,12/2/2020 21:41,SIcd55,Unknown,@pumousky2015 @thatjerome76 @itsJeffTiedrich @realDonaldTrump @RudyGiuliani Can any fair minded person watch the El… https://t.co/12LQvN4wy4
8825,'1334251397051789312,12/2/2020 21:41,Enby896,Unknown,"@MosheKeller No it's not 
Unless you think elections bestow truth somehow 
Appeal to populus is claiming something… https://t.co/xE6tHWKept"
8826,'1334251390248439809,12/2/2020 21:41,thecoldsoviet,Unknown,@DarrellColema20 @Ilovelampstill1 @povichmt @KikiAdine @RealKHiveQueenB My POV is that they forced Biden through by… https://t.co/Cju16RZ7Hq
8827,'1334251387790766080,12/2/2020 21:41,joepst10,Other,@KMutisi @KingJayZim @garweh2011 And it costed him dearly when he lost the Presidential elections in 1976.
8828,'1334251382027665409,12/2/2020 21:41,DavidBarnard8,Unknown,"@Timcast @Barnes_Law ""election officials"" claimed at most-104 ballots-from Queen Creek voting center&gt;https://t.co/hESH1fciPO"
8829,'1334251380358279168,12/2/2020 21:41,ARCBOE,USA,Board of Elections Recount-Recertification Meeting https://t.co/gnZAe0C4S6 https://t.co/mgGZMboFJb
8830,'1334251379125207042,12/2/2020 21:41,BodyFitnessLtd,Other,"Elections keep coming, build your muscles, but build your brains even more [Part 2] https://t.co/BcKPw3L8Aw"
8831,'1334251378697449472,12/2/2020 21:41,behaviorben,USA,@willwilkinson One reason it won’t make much of a difference is that Democrats will also be less motivated to turn… https://t.co/v8SGbA2Nfu
8832,'1334251377191632896,12/2/2020 21:41,asifjoyo,USA,@murtazasolangi Who made the elections commission new RTS system?
8833,'1334251376013176839,12/2/2020 21:41,LaKathie,Unknown,@not2far2right @ScottPresler 30 US courts and the US DOJ have determined there is no evidence of widespread fraud i… https://t.co/HHrquQaL1g
8834,'1334251375526633473,12/2/2020 21:41,ImAComputerHelp,Unknown,"@MalwareJake I don't know what's worse. Thinking that he's intentionally lying, or that the most powerful man in th… https://t.co/eLCeBOYBex"
8835,'1334251372108247043,12/2/2020 21:41,GiboneyDavid,USA,@BlackIrishI @DGale90210 @WaydeDe @ezrocks0011 @NachoGrannieT @pnr9 @warrenwarmachi1 @BenEtzion @SirThugsBunnyOG… https://t.co/iKUPanKKsw
8836,'1334251366995406848,12/2/2020 21:41,GhostlyElephant,USA,"@benshapiro Who’s the president right now Ben?
Maybe he could be pursuing legislative deals instead of sowing distr… https://t.co/SZAQ9sLASF"
8837,'1334251359756046336,12/2/2020 21:41,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/Vc5foqMWp1
8838,'1334251348729053184,12/2/2020 21:41,BodegaDawg,Unknown,@proviewsusa @JoeBiden Haven’t you all caught on yet? Everything that the elite does is a way to transfer cash to e… https://t.co/2mnXKMDsma
8839,'1334251342752256000,12/2/2020 21:41,AARON8473,USA,@chengelis Follow the damn rules sick of people crying about things not going according to elections and the rules set to begin with
8840,'1334251337895198720,12/2/2020 21:41,LuluWalcott1,USA,#Politics #Government #Senate #Elections --&gt; Arizona's @CaptMarkKelly is sworn into Senate https://t.co/e3vK65PY8c
8841,'1334251310204538888,12/2/2020 21:41,CatoosaG,USA,The Board of Elections &amp; Voter Registration finished the recount &amp; the results confirm the accuracy of the original… https://t.co/C9Vd3crZH9
8842,'1334251304613519360,12/2/2020 21:41,LaKathie,Unknown,@drumgirl32 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the 2020 electi… https://t.co/bbIiL73Jry
8843,'1334251290067521536,12/2/2020 21:41,DaveStassel,Unknown,@erikthedev @TheRealMo777 @itsJeffTiedrich @realDonaldTrump @va_shiva You may want to watch something other than th… https://t.co/Ydx17oe1pB
8844,'1334251271876972548,12/2/2020 21:41,Sean0336,USA,"@MODebby57 @realDonaldTrump Must be awful feeling to get defeated, @realDonaldTrump.  As it turned out, he has had… https://t.co/kXX0YSgday"
8845,'1334251266671841281,12/2/2020 21:41,DaxGigandet,USA,"FDR - ""The only thing we have to fear is fear itself.""

JFK- ""Ask not what your country can do for you -- Ask what… https://t.co/JdVEh7RCHT"
8846,'1334251263379255298,12/2/2020 21:41,AlanDrayton4,Unknown,"@ArmandoNDK IMO, Biden &amp; Harris themselves should start pushing back on this unAmerican nonsense, which is destroyi… https://t.co/PiccXHT3eO"
8847,'1334251258799153154,12/2/2020 21:41,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/FXxUwAF8zS
8848,'1334251245327036421,12/2/2020 21:41,Cody75088124,Unknown,@azzaebeid @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will b… https://t.co/vBM45RZ2Qi
8849,'1334251242676219909,12/2/2020 21:41,np2w_w,USA,'Someone's going to get killed': GOP official lashes out at Trump's rhetoric surrounding election in Georgia… https://t.co/LOKv9jjkGX
8850,'1334251236703526914,12/2/2020 21:40,SpartanLineage,USA,"@PolitixGal Too simple. 

This is the way:

https://t.co/N0T87YWpZ0"
8851,'1334251224149921793,12/2/2020 21:40,lauriemacph,Unknown,@RepMoBrooks Spreading conspiracies to overthrow our fair elections is sedition. The @FBI might be interested
8852,'1334251219230056453,12/2/2020 21:40,Mark87792,Unknown,@vicaveek @OmarBaddar @Daroff PLO and Hamas use Palestinians are humans shields they never built anything for Pales… https://t.co/Ir0cDiIed8
8853,'1334251211399294982,12/2/2020 21:40,HidalgoCoGOP,USA,"Welcome to politics in @HidalgoCounty. Where we are faced with the good, the bad and the ugly. Keep standing your g… https://t.co/HtmIHgd4iq"
8854,'1334251208891052032,12/2/2020 21:40,AtlantaAndAlaia,USA,"@rodnationn @primediscussion “Defund” can demand all it wants, but you will not win elections without moderate Dems… https://t.co/prT2tN3T6K"
8855,'1334251205493657603,12/2/2020 21:40,LBcrats,Unknown,@EmilyForCO Please help! Our biggest progressive leaders aren’t explicitly telling supporters to run for office dow… https://t.co/fERaS5DxYR
8856,'1334251187965624320,12/2/2020 21:40,Kjeil,Unknown,"@joelpollak Joel, what is to stop the Dems from stealing the Jan 5th elections?  We are about to have a repeat of the Nov 3rd elections."
8857,'1334251187651170305,12/2/2020 21:40,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/dlyIxkCcOx
8858,'1334251181401661440,12/2/2020 21:40,Cody75088124,Unknown,@LVaddict618 @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will… https://t.co/TPpVWreqT8
8859,'1334251164691415040,12/2/2020 21:40,asifjoyo,USA,@murtazasolangi Would you like to tell me why previous government didn't address 50 recommendations made by the EU EOM after 2013 elections?
8860,'1334251163345010688,12/2/2020 21:40,CountryDeserves,Unknown,"@realDonaldTrump ""We used to have Election DAY"".  he says...  This IS NOT TRUE.  The Jan20th date was set because e… https://t.co/A55iL7K3oo"
8861,'1334251153891053568,12/2/2020 21:40,Ephon,Unknown,@thehill @BarackObama how did your midterm elections turn out again?
8862,'1334251150221176832,12/2/2020 21:40,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/Wwa82fkzhs
8863,'1334251149445226496,12/2/2020 21:40,neurobashing,Unknown,"like if your end game is some kind of insane ground-up rebuild of our voting system, wouldn't you ... want to win elections"
8864,'1334251146005852166,12/2/2020 21:40,LaKathie,Unknown,@dmon4ever @GOP @POTUS @SenatorCollins @RepShimkus @RepRooney @RepKinzinger @RepPaulMitchell @RepDonBacon… https://t.co/deb49iZNOc
8865,'1334251143724216322,12/2/2020 21:40,stepanouk,USA,"Rhetorical question, I realize, but I'm going to answer it anyway :)  My vote is that Mr O'Toole actually agrees wi… https://t.co/1OauLdp6Z6"
8866,'1334251130822426624,12/2/2020 21:40,Billiken75,Unknown,@ChuckGrassley @seungminkim If??  You aren't for free elections any more Senator?
8867,'1334251124484923395,12/2/2020 21:40,ThomasHoufek,Unknown,@CptConundrum20 @IsItTimeForA @d00msect A friend of mine is working on an idea for national electronic (and not onl… https://t.co/qICkFET5lF
8868,'1334251117354610689,12/2/2020 21:40,Cody75088124,Unknown,@Ejazalizadeh1 @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there wi… https://t.co/gddmDmlQx2
8869,'1334251114003304453,12/2/2020 21:40,Styledinopinion,Other,@Imranicus Rigged elections...
8870,'1334251108500467712,12/2/2020 21:40,SMGebru,USA,"If @AbiyAhmedAli and his regime valued democracy, they would've held elections &amp; census this year. Instead, they're… https://t.co/l4Tl0dxq8j"
8871,'1334251102678618115,12/2/2020 21:40,AndieKate,Unknown,"@daverosendahl @JennaEllisEsq If this election was stolen, we CANNOT step aside. This is about far more than who wo… https://t.co/7LtHwCLFPn"
8872,'1334251077361938433,12/2/2020 21:40,Cody75088124,Unknown,@skolanach @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will b… https://t.co/mrxIoCoiVC
8873,'1334251077345157121,12/2/2020 21:40,LaKathie,Unknown,@MichaelFuerst8 @realDonaldTrump 30 US courts and the US DOJ have determined there is no evidence of widespread fra… https://t.co/zdx6NlBmTM
8874,'1334251069422100481,12/2/2020 21:40,BuckyBuck2001,USA,"@sold @newsmax Dont get so triggered, little #Cult45 snowflake. Elections have consequences. https://t.co/6gqDu4jGIV"
8875,'1334251065454182400,12/2/2020 21:40,SunseriYvette,Unknown,@realDonaldTrump We have faith in our elections. Almost 81 million of us do not have faith in you.  We are still wa… https://t.co/pnCRpFTajQ
8876,'1334251059296882688,12/2/2020 21:40,mybadside10,Unknown,@LorX0X @BrendanKeefe @GabrielSterling @AOC Stolen elections will destroy a democracy.
8877,'1334251051285794816,12/2/2020 21:40,frankieboy1,USA,@baseballcrank @MZHemingway at the end of the day I suspect we will have a new president in January.  Having said t… https://t.co/azB3e7dtk0
8878,'1334251039181205517,12/2/2020 21:40,RazorRa17457474,Unknown,@srburris @Bakari_Sellers Lol phrasing is not what wins elections. It's a useful component sure but far from the en… https://t.co/DU7BSABs75
8879,'1334251038858219522,12/2/2020 21:40,LasandrenD,Unknown,@Mark83391635 @liekitis @JoeBiden Like I said elections not over yet
8880,'1334251036161302530,12/2/2020 21:40,thehill,USA,Romance novelists raise thousands to help Democrats in Georgia elections https://t.co/sSxjylRsU8 https://t.co/HJQ6jrxXoi
8881,'1334251034454142979,12/2/2020 21:40,Ineverwant2,USA,"@realDonaldTrump If I were you, I'd craft a harshly worded letter to the leader of the country that didn't protect our elections."
8882,'1334251032944259072,12/2/2020 21:40,napkatz,USA,@WherryElla Every state had irreversible popular elections. Biden kicked Trump's ass in enough of them.
8883,'1334251026929627138,12/2/2020 21:40,BenInfoWarren,USA,"Trump: ""These are not the actions of people who want fair elections. These are the actions of people who want to steal elections."""
8884,'1334251024874397706,12/2/2020 21:40,TimFaulkner81,Unknown,"Elections have consequences, traitor. 

Enjoy prison #TrumpCrimeFamily https://t.co/XTuGsqskT0"
8885,'1334251021225357321,12/2/2020 21:40,ixidorrhack,USA,"@StephenKing @joe_hill @RichardChizmar @HuffPost Please, please, PLEASE let @realDonaldTrump stand as Republican Pr… https://t.co/z70JkvRIvM"
8886,'1334251002250350594,12/2/2020 21:40,LaKathie,Unknown,@NowForesight 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the 2020 elec… https://t.co/UQ63HY5nC8
8887,'1334250997569425409,12/2/2020 21:40,CarmenJ53282807,USA,@ChuckGrassley First thing you know that Biden has been elected President we the people have elected him by a lands… https://t.co/mGE3VkoSFZ
8888,'1334250996743155713,12/2/2020 21:40,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/zUIq1jAVba
8889,'1334250993907712000,12/2/2020 21:40,daphlawless,USA,There seem to be a lot of people out there who think that Dems didn't steamroller the Congressional elections as so… https://t.co/uNPmtKqfq2
8890,'1334250985175265286,12/2/2020 21:39,kewgardens1,USA,@brianros1 @politicobsessed @baseballot Where do you draw the line?  Maybe we should have new presidential election… https://t.co/vhBZfFjHiY
8891,'1334250967366189057,12/2/2020 21:39,BarbiCannabis,USA,@angelinblackink It bothered me then as well. The Democrats &amp; NAACP sued the commission on voter fraud out of exist… https://t.co/cIe5K7nrzn
8892,'1334250965155897349,12/2/2020 21:39,SuperRikodou,Unknown,@JamesSurowiecki @samcramerrr @dnctears @thecarter_mills Do you honestly believe our elections are secure? Dems pas… https://t.co/KNnyv87AIJ
8893,'1334250961737560064,12/2/2020 21:39,HillaryWarnedUs,Unknown,Most critics of Barack Obama's opinion on elections have not won nearly as many as he has.
8894,'1334250960428949504,12/2/2020 21:39,Nola_Celebrates,USA,🚨 This is why the Georgia Senate Runoff elections are so important! There's no other way to get rid of McConnell ex… https://t.co/3TaIGk2C4i
8895,'1334250958793142274,12/2/2020 21:39,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/LSm24k2h2I
8896,'1334250954523201536,12/2/2020 21:39,kkrida,USA,@realDonaldTrump Sooooo you still don’t understand how elections work. Got it. This is past the point of pathetic.
8897,'1334250953848000512,12/2/2020 21:39,PhyllisAnn666,Unknown,"@megadis13 Death threats being made against our Secretary of State &amp; Elections Supervisor, Republicans and a poor 2… https://t.co/jVXCd4BTKD"
8898,'1334250932264169472,12/2/2020 21:39,DrVxD,USA,"@johnsyweb His replacement will be far worse. He's completely incompetent, and has no interest in actually doing th… https://t.co/CSaaLQK54v"
8899,'1334250925356093440,12/2/2020 21:39,_flawlessnicky,Unknown,Please get out and vote in #Georiga for the run off elections on Jan. 5th! https://t.co/XP1AVvhgvp
8900,'1334250925142237188,12/2/2020 21:39,Christine_NC21,USA,@ImNotOwned @Elections_Daily As well as Deborah Ross
8901,'1334250924835889152,12/2/2020 21:39,politicalmache,Other,"@realDonaldTrump Wait. 
""A salt and cheese"". 
What are you talking about. Donald. 

Anyways.  Donald T**** does not… https://t.co/8lfq1mFiar"
8902,'1334250910743212039,12/2/2020 21:39,Cody75088124,Unknown,@srmarcon @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will be… https://t.co/4xfw2IOfgK
8903,'1334250909208031235,12/2/2020 21:39,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/Uvr7IuKudt
8904,'1334250901821906944,12/2/2020 21:39,StephenMatey3,USA,@RyanAFournier AGREED! Only true way to have free and fair elections! It’s not hard.....this years is a damn shame… https://t.co/P7sFWhOcZy
8905,'1334250900588793858,12/2/2020 21:39,jaytee1925,Unknown,So what happens after Martial Law? Rigged elections will follow and their dynasty will last for years. This is some… https://t.co/857dodUk7d
8906,'1334250892607053826,12/2/2020 21:39,johngunden,USA,"Yes, let's have a fair explanation w/o media censorship and the dumping &amp; wiping of evidence. It's already suspicio… https://t.co/6uFkmXkyaP"
8907,'1334250879969529865,12/2/2020 21:39,patrick00846087,Unknown,@realDonaldTrump What a joke. You complain in the same video that the elections took to long and two seconds later… https://t.co/z7LBi4t2a5
8908,'1334250857051918343,12/2/2020 21:39,juhakala3,USA,@McFaul At the moment USA get the highest scores in the class of flaved democracies. The best scores comes from tru… https://t.co/3rGWvdVkym
8909,'1334250839544918017,12/2/2020 21:39,Cody75088124,Unknown,@mutsack @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will be… https://t.co/RY6kGKAT36
8910,'1334250835144974337,12/2/2020 21:39,mattklunt94,USA,"@derpman47 @JimHenry7 @Timcast No, the Arizona State legislature can’t ignore the same election law they passed. Th… https://t.co/4NDnxT3Rqt"
8911,'1334250834515947520,12/2/2020 21:39,JBinVA1,Unknown,"@AOC The thing that you don't seem to understand, nor do you appear to CARE to understand, is that people with more… https://t.co/pLs5ic9NQc"
8912,'1334250831240196097,12/2/2020 21:39,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/iM8Fj0jibO
8913,'1334250829386289155,12/2/2020 21:39,LaKathie,Unknown,@anonpatriotq 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the 2020 elec… https://t.co/pznPSUQA2k
8914,'1334250828631314435,12/2/2020 21:39,Trainmobile3,Unknown,@JohnJHarwood Let us not lose sight of what's important right now. We need all our effort on encouraging people to… https://t.co/iHKQo4yqwd
8915,'1334250824894189574,12/2/2020 21:39,Christine_NC21,USA,@ImNotOwned @Elections_Daily Josh Stein would be awesome!
8916,'1334250821073182726,12/2/2020 21:39,GenWeSolve,Other,@realDonaldTrump Why are you even in public service? Just retire already. Clearly you don't understand anything about elections or voting.
8917,'1334250812680257537,12/2/2020 21:39,TevaMoorea,Unknown,@heysharpshooter @stillgray Trump is right that whole vote by mail using the virus as an excuse was just one gigant… https://t.co/4riY6IO9JX
8918,'1334250800093257733,12/2/2020 21:39,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/vxZcrxtee6
8919,'1334250799573164033,12/2/2020 21:39,DougieGentles,Other,@Grettaelaine @neiljmcevoy WITCH HUNT....Nail On Head. as we move into 2021 and the elections get closer I feel (an… https://t.co/WBb5K9Xgso
8920,'1334250790983233536,12/2/2020 21:39,JohnnyZPepper,Other,@DivineDisbelief @Shann_Q0 Why are you so scared of secure and valid elections? Democrats were making the same points 4 years ago
8921,'1334250790689488897,12/2/2020 21:39,langton_irene,Unknown,"@seanhannity If You Can Pardon His Criminals Children and Friends, can He Continue Crying Wolf That The Elections Were Rigged?"
8922,'1334250778270240771,12/2/2020 21:39,UserCapitalNet6,Other,@Thorchestration @PeakePolly @DrCraigRoberts On the #Trump elections..
8923,'1334250771576201220,12/2/2020 21:39,blakeruane,USA,The President of the United States just gave a 45-minute speech attacking our elections and making baseless claims… https://t.co/4DUgRwVZaa
8924,'1334250766677274630,12/2/2020 21:39,alfredorafael,USA,@PopResistance @Reuters Constitucional how? Elections were called by the Supreme Court and not the National Assembl… https://t.co/72zNXVkxWb
8925,'1334250759538544643,12/2/2020 21:39,johnbestwest,Other,'The meeting agreed to set up a steering committee for TUSC in Wales to set out and implement a campaign plan for t… https://t.co/55HZ9xUtPV
8926,'1334250759110631425,12/2/2020 21:39,OldDanvilleGuy,Unknown,@kaitlancollins Anyone have similar histograms of similar state vote counts in other presidential elections?  These… https://t.co/HErRb7T99G
8927,'1334250758523465729,12/2/2020 21:39,Cody75088124,Unknown,@natemax @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will be… https://t.co/lakBUuICq6
8928,'1334250756900335620,12/2/2020 21:39,butchr49,Unknown,"@AOC Congresswoman AOC, you are a smart woman. I do not say that condescendingly. I believe ""Reform the Police"" is… https://t.co/2Y9bDYSIXz"
8929,'1334250747605749760,12/2/2020 21:39,hmhmah,Unknown,@Cernovich If the security of our elections isn't fixed NOW... why vote post 2020?
8930,'1334250746796269569,12/2/2020 21:39,LaKathie,Unknown,@Soultry4 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the 2020 election… https://t.co/v1wDjBBdNM
8931,'1334250726856462337,12/2/2020 21:38,MPeriod,USA,"@AlexanderGreyl2 @GBralta @CoriBush exit polls, are not elections, elections are elections progressive are simply not winning enough races"
8932,'1334250725157851147,12/2/2020 21:38,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/iU3F3jWlOq
8933,'1334250704949686273,12/2/2020 21:38,Kaelikyear,Unknown,@yeselson @DavidAstinWalsh If democrats want activists to stop chanting defund the police they can use their almost… https://t.co/BSHL3NYTHX
8934,'1334250701120147456,12/2/2020 21:38,MukandRita,Other,"@VoiceOfJustic10 And use that money to buy elections, MP, ministers and departments in govt...."
8935,'1334250694501691395,12/2/2020 21:38,comboverwhelmed,Unknown,@OpanaPorch40 @justinbaragona @MattBraynard Is Braynard yet another loon? The only ones caught voting illegally wer… https://t.co/ktyufuPlT8
8936,'1334250694023368704,12/2/2020 21:38,RandFanshier,Unknown,"@GOPChairwoman It can not be allowed to stand RIGHT NOW!

There is NO PATH to Jan 5 without Dec 14.

Focus!

There… https://t.co/zofrAsItYK"
8937,'1334250686230441987,12/2/2020 21:38,Cody75088124,Unknown,@skibolz @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will be… https://t.co/8uIIFEKe0z
8938,'1334250683978027008,12/2/2020 21:38,d1sappy,Unknown,"“I have advised our Board of Elections to not open any of those ballots and to secure them in their offices,” he sa… https://t.co/55McdCuG36"
8939,'1334250681235099650,12/2/2020 21:38,WxlvesO,Unknown,@jihel1130 @DPWIMM @realDonaldTrump Shame for what? For wanting democracy to be preserved against authoritative att… https://t.co/zNvt9uQhSS
8940,'1334250673777479681,12/2/2020 21:38,HilarysTake,Unknown,"@FDCOfficial1 Pulled crowds in Isingiro, as you can see their candidate POA is being brutalised by Police. 
At this… https://t.co/QZnlHQScR9"
8941,'1334250649974956034,12/2/2020 21:38,LaKathie,Unknown,@marklutchman 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the 2020 elec… https://t.co/Wn9RsXmvnM
8942,'1334250645998735362,12/2/2020 21:38,firepractioner,Unknown,@robbystarbuck Also let’s not forget about local elections. Get involved on the local level. Get involved with your… https://t.co/ndjuwdqJDr
8943,'1334250637614342151,12/2/2020 21:38,itrixy,USA,@collinparsons22 @5ptSpurgeonist @JRosenblattTV @WBNG12News NY-24 in Onondaga County was Katko v Balter &amp; Katko ble… https://t.co/EwEGAG3ZWD
8944,'1334250630454661122,12/2/2020 21:38,ThomasAhern10,USA,"@realDonaldTrump @DavidShafer Screw the GOP Rinos, elections are rigged"
8945,'1334250627019497473,12/2/2020 21:38,LaKathie,Unknown,@gregkellyusa @LLinWood 30 US courts and the US DOJ have determined there is no evidence of widespread fraud in the… https://t.co/b5tmG8HFUf
8946,'1334250624943353857,12/2/2020 21:38,Cody75088124,Unknown,@scientificrealm @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there… https://t.co/z3wcNNHxgx
8947,'1334250619750801409,12/2/2020 21:38,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/uXZJogK1Mv
8948,'1334250615602622465,12/2/2020 21:38,My3Alexandra,USA,"Ooooo Lookie.  A journalist getting charged for the crime of wanting to watch ballots being counted.

But hey, ever… https://t.co/FfnEZPRZ0B"
8949,'1334250609734606850,12/2/2020 21:38,ImKingGinger,USA,"Here's a genuine question. I think it's fair. And can be honestly answered...

Has there been, in elections of the… https://t.co/Ik2eEu8mcL"
8950,'1334250608790917121,12/2/2020 21:38,Rysty809,Other,@realDonaldTrump But the elections are rigged so there is no point in voting Donnie.
8951,'1334250605456580613,12/2/2020 21:38,Eversjud,USA,"@justinbaragona Republican lawyer for Donald Trump can yell, “Fix the election” all he wants. Thanks to Stacy Abram… https://t.co/fxvJNe8lN6"
8952,'1334250591955062784,12/2/2020 21:38,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/99C86W1Wak
8953,'1334250589971226624,12/2/2020 21:38,Gemini1375,USA,"@ChuckGrassley Elections have consequences Chucky. If you wanted to choose the administration, you people should ha… https://t.co/9a8DshRilr"
8954,'1334250583268581376,12/2/2020 21:38,KilohanaKona,USA,"@ChuckGrassley ""...if Biden becomes pres...""

You've had 87 years to figure out how democratic elections work.

If… https://t.co/vUdBVqVChP"
8955,'1334250575685427202,12/2/2020 21:38,AstorAaron,USA,"@twistopherrobin If those people go back to never voting again, it will be a net gain for America. And that's a sad… https://t.co/iLvchoMWVf"
8956,'1334250573772812295,12/2/2020 21:38,Cody75088124,Unknown,@greenhousenyt @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there wi… https://t.co/qZUkKB50Cg
8957,'1334250571780460546,12/2/2020 21:38,plzgofy,USA,"@govkristinoem What do you mean by ""they never asked for""?  Are you saying they didn't vote for their leadership?… https://t.co/0kde7dJjS4"
8958,'1334250558174056448,12/2/2020 21:38,bobhope04794622,Unknown,@dougducey @AZDHS protect our elections which are more important than a virus
8959,'1334250545419231233,12/2/2020 21:38,Fabulous131313,USA,"@DHasbara @Elaijuh I haven't followed previous US elections so closely. I am NOT conservative, but you must be deaf… https://t.co/Zhdf5Khs5l"
8960,'1334250544794308608,12/2/2020 21:38,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/iFhIFquJJ0
8961,'1334250539769532418,12/2/2020 21:38,BostonMama1,Unknown,"@realDonaldTrump Nope 
1. They are Trump Republicans, not real Republicans. 
2. You says elections are rigged. Repu… https://t.co/zADwRNyIcO"
8962,'1334250533507526663,12/2/2020 21:38,Ohemaa_bee,USA,"FYI there’s going to be a lockdown after elections 😒 @NAkufoAddo 

Please tell me where you will campaign and go on… https://t.co/2bHpWjO1Gd"
8963,'1334250520165355523,12/2/2020 21:38,thanksamiljan,Unknown,"@LindseyGrahamSC @BarackObama @AOC In the spirit of unity, I urge all Republicans to listen to Lin Wood and boycott the Georgia elections."
8964,'1334250518466625536,12/2/2020 21:38,Picus4Congress,USA,"@ajaxsinger @Freeyourmindkid Well, technically it's Congressional, State and Local elections. But let's let that pa… https://t.co/2AX5dAS9yX"
8965,'1334250511634227201,12/2/2020 21:38,SteveJo76669612,Unknown,@michaeljswalker The membership isn’t the issue it’s the electorate that win elections. The biggest membership of a… https://t.co/0veZLUJPwk
8966,'1334250506269708291,12/2/2020 21:38,Cody75088124,Unknown,@DPWIMM @realDonaldTrump He’s talking about freedom. Once elections are fixed and machines are gone there will be n… https://t.co/W6VwBhBu31
8967,'1334250503451107331,12/2/2020 21:38,htwagner,USA,Once elections is won-Swords to plowshares-Prophet  Isaiah urged people to Beat their Swords into Plowshares &amp;  nei… https://t.co/tYi2TZ41BO
8968,'1334250493988786176,12/2/2020 21:38,Ericthepandaaa,USA,@millermeeks @JosephSzymanski lol republicans lecturing democrats about overturning elections. Look at republicans in michigan and arizona
8969,'1334250488922038273,12/2/2020 21:38,Kwakurafiki1,USA,"@Barca4lyff2 Eii😂😂. A beg. U naa u for DM 😂

Pls U see ass a tag me for under. Today dierr mabr3. Make the elections come make we bed 😂"
8970,'1334250477081550851,12/2/2020 21:37,DentonGripes,USA,Friday is last day to vote early in #Denton city elections runoff to be held on Tuesday the 8th.  See official deta… https://t.co/2oelpbu19m
